department_0,department_1,department_2,department_3,region_0,region_1,region_2,region_3,region_4,region_5,gender_f,gender_m,recruitment_channel_other,recruitment_channel_referred,recruitment_channel_sourcing,no_of_trainings,age,previous_year_rating,length_of_service,awards_won?,avg_training_score,is_promoted
0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,36,4.0,3,0,57,0
0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,2,32,2.0,2,0,82,0
0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,30,5.0,6,0,45,0
0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,2,32,4.0,4,0,48,0
0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,30,3.0,4,0,56,1
1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,33,3.0,6,0,54,0
0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,27,2.0,5,0,57,0
0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,54,5.0,14,0,67,0
0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,36,5.0,3,0,64,1
0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,45,2.0,14,0,49,0
0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,38,3.0,4,0,85,0
0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,45,1.0,5,0,59,0
0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,25,3.0,1,0,80,0
0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,48,5.0,2,0,59,0
0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,2,31,2.0,4,0,76,0
0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,30,4.0,2,0,82,0
0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,41,3.0,7,0,67,0
0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,35,5.0,6,1,94,1
0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,2,22,3.0,1,0,60,0
0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,25,3.0,1,0,77,0
0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,2,43,3.0,13,0,47,0
0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,34,5.0,4,1,72,0
0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,32,1.0,8,0,53,0
1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,31,5.0,2,1,54,0
0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,35,3.0,6,0,87,0
0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,43,3.0,5,0,64,0
0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,32,3.0,5,0,65,0
0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,34,4.0,8,0,60,0
1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,41,3.0,16,0,51,0
0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,23,1.0,2,0,61,0
1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,37,2.0,9,0,51,0
0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,36,2.0,3,0,75,0
0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,35,3.0,9,0,63,0
0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,2,33,5.0,4,0,84,0
0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,41,5.0,11,0,48,0
0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,2,31,3.0,1,0,48,0
0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,34,4.0,8,0,58,1
0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,43,2.0,6,0,57,0
0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,24,3.0,1,0,51,0
0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,38,5.0,5,0,60,0
0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,55,3.0,16,0,60,0
0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,41,3.0,15,0,86,0
0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,35,4.0,9,0,93,1
0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,28,3.0,3,0,83,0
0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2,38,3.0,6,0,85,0
0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,26,5.0,4,0,84,1
0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,27,5.0,4,0,60,0
0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,28,2.0,2,0,84,0
0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,25,1.0,3,0,53,0
0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,35,5.0,9,0,47,0
0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,40,3.0,7,0,61,0
0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,2,29,4.0,2,0,80,0
0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,43,3.0,5,0,76,0
0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,50,1.0,19,0,68,0
0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,28,1.0,3,0,77,0
0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,2,25,3.0,3,0,50,0
0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,29,5.0,6,0,59,0
0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,25,5.0,3,0,51,0
0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,33,2.0,6,0,52,0
0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,28,3.0,2,0,81,0
0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,26,3.0,2,0,84,0
0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,2,43,5.0,16,0,59,0
1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,33,2.0,7,0,48,0
0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,40,3.0,10,0,60,0
0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,37,3.0,4,0,88,0
0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,30,5.0,4,0,53,0
0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,23,1.0,2,0,59,0
0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,28,1.0,4,0,50,0
0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,27,3.0,3,0,58,0
0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,2,36,3.0,3,0,65,1
0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,28,3.0,1,0,61,0
0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,33,2.0,6,0,54,0
0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,6,31,3.0,9,0,81,0
0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,30,2.0,2,0,47,0
0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,40,5.0,5,0,55,0
0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,40,1.0,9,0,82,0
0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,36,3.0,4,0,55,0
0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,35,1.0,8,0,81,0
0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,2,33,3.0,6,0,83,0
0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,37,3.0,6,0,46,0
0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,40,3.0,3,0,49,0
0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,42,5.0,13,0,49,0
0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,27,3.0,1,0,79,0
0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,34,5.0,8,0,52,0
0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,34,4.0,7,0,59,0
0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,36,5.0,4,0,47,1
0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,23,3.0,1,0,85,0
0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,31,4.0,4,0,62,0
0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,2,34,5.0,2,0,61,0
0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,36,2.0,10,1,51,0
0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,32,4.0,4,0,83,0
0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,34,5.0,8,0,49,0
0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,41,5.0,6,0,68,0
0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,3,38,1.0,5,0,52,0
0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,48,5.0,21,0,63,1
0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,32,4.0,3,0,69,1
0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,34,3.0,2,0,62,0
1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,45,3.0,16,0,60,0
1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,56,3.0,18,0,49,0
0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,31,2.0,4,0,52,0
0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,33,3.0,9,0,47,0
0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,2,32,4.0,4,0,49,0
0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,48,3.0,7,0,58,1
0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,3,31,2.0,3,0,48,0
0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,2,34,3.0,9,0,50,0
1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,32,3.0,4,0,61,0
0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,32,2.0,6,1,84,0
0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,33,3.0,5,1,60,0
0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,33,3.0,7,0,45,0
0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,26,3.0,3,0,59,0
0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,27,3.0,3,0,61,0
0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,39,5.0,6,0,63,0
1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,24,3.0,2,0,50,0
0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,29,5.0,4,0,63,0
0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,54,1.0,17,0,47,0
0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,33,1.0,2,0,48,0
0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,39,5.0,10,0,78,1
0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,41,3.0,10,0,82,0
0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,33,4.0,9,0,69,0
0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,36,1.0,9,0,68,0
0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,47,3.0,6,0,47,0
0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,28,3.0,1,0,50,0
1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,21,5.0,2,0,50,0
0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,33,2.0,8,0,56,0
0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,49,5.0,15,0,69,0
0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,48,4.0,18,0,59,0
0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,33,5.0,7,1,84,1
0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,31,3.0,4,0,73,0
0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,35,2.0,8,0,47,0
0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,2,37,3.0,13,0,56,0
1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,39,4.0,9,0,52,0
0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,34,5.0,3,0,53,0
0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,42,3.0,3,0,84,0
0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,29,3.0,3,0,74,0
0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,28,3.0,1,0,52,0
0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,27,2.0,2,0,86,0
0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,43,5.0,6,0,58,0
0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,2,32,3.0,5,0,84,0
0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,34,3.0,7,0,84,0
0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,43,3.0,7,0,60,0
0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,60,3.0,18,0,63,0
0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,2,30,4.0,8,0,81,0
0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,45,5.0,7,0,62,1
0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,30,5.0,3,0,90,0
0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,2,33,2.0,4,0,57,0
0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3,27,3.0,2,0,90,1
0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,32,5.0,5,0,95,1
0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,42,5.0,5,0,43,0
0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,2,34,4.0,3,0,67,1
0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,34,3.0,7,0,50,0
0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,2,33,5.0,2,0,60,0
0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,29,1.0,2,0,57,0
0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,43,2.0,15,0,67,1
0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,28,3.0,3,0,60,0
0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,34,5.0,7,0,82,0
0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,3,35,4.0,7,0,57,0
0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,56,5.0,24,0,55,0
0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,2,30,3.0,3,0,60,0
0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,2,27,3.0,4,0,80,0
0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,40,3.0,7,0,50,0
0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,37,3.0,5,0,51,0
0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,32,4.0,6,0,58,0
0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,34,5.0,7,0,66,0
0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,2,30,5.0,2,0,49,0
0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,2,36,4.0,4,0,67,0
0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,33,3.0,4,1,62,1
0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,38,2.0,3,0,49,0
0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,25,3.0,1,0,96,1
0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,29,2.0,2,0,78,0
0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,28,2.0,3,0,80,0
0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,34,4.0,9,0,61,0
0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,26,3.0,1,0,74,0
0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,27,3.0,1,0,61,0
0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,50,3.0,16,0,80,0
0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,37,4.0,8,0,48,0
0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,29,3.0,1,0,82,0
0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,30,1.0,4,0,52,0
0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,24,3.0,2,0,48,0
0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,49,4.0,20,0,55,0
0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,27,5.0,4,0,49,0
0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,28,2.0,5,0,55,0
0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,28,2.0,3,0,45,0
0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,36,2.0,4,0,48,0
0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,41,1.0,14,0,82,0
0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,5,29,3.0,6,0,46,0
0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,45,5.0,6,0,45,0
0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,33,3.0,4,0,64,0
0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,2,44,3.0,5,0,51,0
0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,42,3.0,5,0,51,1
0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,39,5.0,3,0,60,0
0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,2,35,1.0,7,0,66,0
0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2,28,2.0,7,0,85,1
0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,37,4.0,3,0,72,0
0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,55,4.0,18,1,54,0
0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,35,4.0,5,0,62,0
0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,40,4.0,5,0,49,0
0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,32,1.0,7,0,64,0
0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,32,3.0,10,0,48,0
0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,2,32,3.0,2,0,46,0
0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,2,48,3.0,21,0,80,0
0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,30,4.0,6,0,50,1
0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,32,1.0,6,0,56,0
0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,42,4.0,13,0,68,0
0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,2,33,3.0,9,0,63,0
0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,27,1.0,4,0,47,0
0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,27,3.0,1,0,87,1
0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,53,3.0,15,0,92,1
0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,45,5.0,11,0,46,0
0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,50,4.0,7,0,44,0
0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,49,3.0,4,0,48,0
0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,4,36,2.0,7,0,80,0
0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,33,3.0,7,0,61,1
0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,30,3.0,5,0,85,0
0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,43,4.0,4,0,51,0
0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,2,33,4.0,6,0,60,0
0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,2,30,3.0,3,0,69,0
0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,33,3.0,7,0,85,0
0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,53,4.0,7,1,61,0
0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,26,3.0,2,0,59,0
0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,34,2.0,7,0,77,0
0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,26,3.0,3,0,60,0
0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,35,4.0,3,0,58,0
0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,40,5.0,13,0,74,1
1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,35,3.0,6,1,59,1
0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,34,3.0,7,0,64,0
0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,39,5.0,8,0,52,1
0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,48,1.0,3,0,48,0
0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,30,2.0,4,0,84,0
1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,50,4.0,13,0,49,0
0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,3,30,3.0,2,0,49,0
0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,25,2.0,3,0,52,0
0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,34,5.0,7,0,62,0
0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2,25,3.0,1,0,59,0
0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,3,26,3.0,1,0,82,0
0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,23,4.0,1,0,48,0
0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,30,2.0,2,0,78,0
0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,2,34,4.0,4,0,46,0
0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,31,5.0,6,0,88,0
0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,35,3.0,8,0,83,1
0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,42,3.0,5,0,55,0
0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,34,5.0,8,0,56,0
0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,32,2.0,3,0,69,0
0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,48,5.0,14,0,77,0
0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,39,5.0,10,0,67,0
0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,47,2.0,22,0,61,0
0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,26,2.0,3,0,57,0
0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,20,3.0,1,0,47,0
0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,25,5.0,2,0,43,0
0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,46,4.0,18,0,82,0
0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,35,5.0,9,0,56,0
0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,2,34,1.0,3,0,54,0
0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,33,3.0,8,0,88,1
0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,2,33,3.0,8,0,55,0
0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,33,5.0,7,0,78,0
1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,30,3.0,2,0,62,0
0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,2,35,5.0,7,0,59,0
0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,24,3.0,1,0,51,0
0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,33,5.0,9,0,59,0
0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,2,39,3.0,5,1,50,0
0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,26,3.0,1,0,51,0
0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,53,5.0,13,1,73,1
0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,36,5.0,7,0,60,0
0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,43,4.0,5,0,71,0
0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,44,2.0,3,0,81,0
0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,31,5.0,4,0,50,0
0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,34,4.0,8,0,77,0
0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,26,1.0,2,0,50,0
0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,42,4.0,2,0,47,0
0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,30,3.0,3,0,51,0
0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,27,5.0,4,0,50,0
0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,44,3.0,5,0,62,0
0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,39,4.0,2,0,84,0
0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,28,3.0,2,0,59,0
0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,39,4.0,11,0,57,0
0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,30,1.0,6,0,48,0
0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,36,4.0,7,0,48,0
0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,37,2.0,7,0,48,0
0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,45,3.0,15,0,86,0
0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,33,5.0,5,0,89,1
0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,3,31,3.0,4,0,50,0
0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,32,5.0,7,0,82,0
0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,42,3.0,11,0,50,0
0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,29,3.0,3,0,52,0
0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,28,4.0,6,0,49,0
0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,20,1.0,2,0,74,0
0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,26,2.0,3,0,58,0
0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,25,3.0,2,0,82,0
0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,24,3.0,1,0,49,0
0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,30,3.0,5,0,67,0
0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,33,3.0,4,0,87,0
0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,34,4.0,7,0,64,0
0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,33,4.0,9,0,52,0
0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,5,30,3.0,7,0,46,0
0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,41,1.0,15,0,88,0
0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,30,3.0,2,0,61,0
0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,2,28,3.0,2,0,47,0
0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,29,3.0,1,0,71,0
0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,24,4.0,2,0,77,0
0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,23,3.0,1,0,49,0
0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,24,3.0,1,0,53,0
0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,28,3.0,1,0,64,0
